company_id,type,rule_id,text,confidence_pct
TATAPOWER,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 12 of 12 periods, indicating strong cash support for reported earnings",95.0
TATAPOWER,pro,CF_PRO_02,"Free cash flow was positive in 9 of 12 periods, supporting internal cash generation",88.75
TATAPOWER,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 2 periods, suggesting relatively lower capital expenditure intensity",75.33
TATAPOWER,pro,CF_PRO_05,"Average free cash flow was positive at 3232.50, indicating positive cash generation across the available periods",78.0
TATAPOWER,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
TATASTEEL,con,CF_CON_01,"Accrual Risk was observed in 6 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",85.0
TATASTEEL,con,CF_CON_02,"Negative free cash flow occurred in 3 of 12 periods, indicating periods of cash-generation pressure",74.25
TATASTEEL,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 7 periods, indicating higher investment requirements",81.67
TATASTEEL,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 6 of 12 periods, indicating strong cash support for reported earnings",87.5
TATASTEEL,pro,CF_PRO_02,"Free cash flow was positive in 9 of 12 periods, supporting internal cash generation",88.75
TATASTEEL,pro,CF_PRO_05,"Average free cash flow was positive at 6840.50, indicating positive cash generation across the available periods",78.0
TCS,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 3 periods, indicating higher investment requirements",75.0
TCS,con,CF_CON_06,"Liquidating Assets patterns appeared in 5 periods, indicating that asset sales may have contributed to cash generation",80.33
TCS,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 2 of 12 periods, indicating strong cash support for reported earnings",79.17
TCS,pro,CF_PRO_02,"Free cash flow was positive in 12 of 12 periods, supporting internal cash generation",95.0
TCS,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 6 periods, suggesting relatively lower capital expenditure intensity",82.0
TCS,pro,CF_PRO_04,"Latest free-cash-flow conversion was 78.43%, indicating strong conversion of reported profit into free cash flow",82.84
TCS,pro,CF_PRO_05,"Average free cash flow was positive at 26134.17, indicating positive cash generation across the available periods",78.0
TECHM,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 5 periods, indicating higher investment requirements",78.33
TECHM,con,CF_CON_06,"Liquidating Assets patterns appeared in 3 periods, indicating that asset sales may have contributed to cash generation",77.0
TECHM,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 12 periods, indicating strong cash support for reported earnings",89.58
TECHM,pro,CF_PRO_02,"Free cash flow was positive in 12 of 12 periods, supporting internal cash generation",95.0
TECHM,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 5 periods, suggesting relatively lower capital expenditure intensity",80.33
TECHM,pro,CF_PRO_04,"Latest free-cash-flow conversion was 112.25%, indicating strong conversion of reported profit into free cash flow",86.23
TECHM,pro,CF_PRO_05,"Average free cash flow was positive at 2699.75, indicating positive cash generation across the available periods",78.0
TECHM,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
TITAN,con,CF_CON_01,"Accrual Risk was observed in 6 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",85.0
TITAN,con,CF_CON_02,"Negative free cash flow occurred in 3 of 12 periods, indicating periods of cash-generation pressure",74.25
TITAN,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 1 periods, indicating higher investment requirements",71.67
TITAN,con,CF_CON_04,"Growth funded by debt was observed in 1 periods, indicating reliance on debt financing for growth",76.67
TITAN,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 2 of 12 periods, indicating strong cash support for reported earnings",79.17
TITAN,pro,CF_PRO_02,"Free cash flow was positive in 9 of 12 periods, supporting internal cash generation",88.75
TITAN,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 7 periods, suggesting relatively lower capital expenditure intensity",83.67
TITAN,pro,CF_PRO_05,"Average free cash flow was positive at 364.08, indicating positive cash generation across the available periods",78.0
TORNTPHARM,con,CF_CON_01,"Accrual Risk was observed in 1 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",72.5
TORNTPHARM,con,CF_CON_02,"Negative free cash flow occurred in 3 of 12 periods, indicating periods of cash-generation pressure",74.25
TORNTPHARM,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 6 periods, indicating higher investment requirements",80.0
TORNTPHARM,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
TORNTPHARM,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 10 of 12 periods, indicating strong cash support for reported earnings",95.0
TORNTPHARM,pro,CF_PRO_02,"Free cash flow was positive in 9 of 12 periods, supporting internal cash generation",88.75
TORNTPHARM,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 3 periods, suggesting relatively lower capital expenditure intensity",77.0
TORNTPHARM,pro,CF_PRO_04,"Latest free-cash-flow conversion was 92.22%, indicating strong conversion of reported profit into free cash flow",84.22
TORNTPHARM,pro,CF_PRO_05,"Average free cash flow was positive at 547.17, indicating positive cash generation across the available periods",78.0
TORNTPHARM,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
TRENT,con,CF_CON_01,"Accrual Risk was observed in 4 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",80.0
TRENT,con,CF_CON_02,"Negative free cash flow occurred in 5 of 12 periods, indicating periods of cash-generation pressure",78.42
TRENT,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 3 periods, indicating higher investment requirements",75.0
TRENT,con,CF_CON_04,"Growth funded by debt was observed in 1 periods, indicating reliance on debt financing for growth",76.67
TRENT,con,CF_CON_06,"Liquidating Assets patterns appeared in 2 periods, indicating that asset sales may have contributed to cash generation",75.33
TRENT,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 6 of 12 periods, indicating strong cash support for reported earnings",87.5
TRENT,pro,CF_PRO_02,"Free cash flow was positive in 7 of 12 periods, supporting internal cash generation",84.58
TRENT,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 7 periods, suggesting relatively lower capital expenditure intensity",83.67
TRENT,pro,CF_PRO_05,"Average free cash flow was positive at 64.42, indicating positive cash generation across the available periods",78.0
TVSMOTOR,con,CF_CON_01,"Accrual Risk was observed in 5 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",82.5
TVSMOTOR,con,CF_CON_02,"Negative free cash flow occurred in 8 of 12 periods, indicating periods of cash-generation pressure",84.67
TVSMOTOR,con,CF_CON_04,"Growth funded by debt was observed in 4 periods, indicating reliance on debt financing for growth",81.67
TVSMOTOR,con,CF_CON_07,"Latest free cash flow was negative at -2254.00, indicating current cash-generation pressure",88.0
TVSMOTOR,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 5 of 12 periods, indicating strong cash support for reported earnings",85.42
TVSMOTOR,pro,CF_PRO_02,"Free cash flow was positive in 4 of 12 periods, supporting internal cash generation",78.33
TVSMOTOR,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 3 periods, suggesting relatively lower capital expenditure intensity",77.0
ULTRACEMCO,con,CF_CON_02,"Negative free cash flow occurred in 1 of 12 periods, indicating periods of cash-generation pressure",70.08
ULTRACEMCO,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 9 periods, indicating higher investment requirements",85.0
ULTRACEMCO,con,CF_CON_06,"Liquidating Assets patterns appeared in 3 periods, indicating that asset sales may have contributed to cash generation",77.0
ULTRACEMCO,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
ULTRACEMCO,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 12 of 12 periods, indicating strong cash support for reported earnings",95.0
ULTRACEMCO,pro,CF_PRO_02,"Free cash flow was positive in 11 of 12 periods, supporting internal cash generation",92.92
ULTRACEMCO,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",73.67
ULTRACEMCO,pro,CF_PRO_05,"Average free cash flow was positive at 3550.08, indicating positive cash generation across the available periods",78.0
ULTRACEMCO,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
UNIONBANK,con,CF_CON_01,"Accrual Risk was observed in 6 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",85.0
UNIONBANK,con,CF_CON_02,"Negative free cash flow occurred in 5 of 12 periods, indicating periods of cash-generation pressure",78.42
UNIONBANK,con,CF_CON_04,"Growth funded by debt was observed in 5 periods, indicating reliance on debt financing for growth",83.33
UNIONBANK,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 5 of 12 periods, indicating strong cash support for reported earnings",85.42
UNIONBANK,pro,CF_PRO_02,"Free cash flow was positive in 7 of 12 periods, supporting internal cash generation",84.58
UNIONBANK,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 11 periods, suggesting relatively lower capital expenditure intensity",90.33
UNIONBANK,pro,CF_PRO_04,"Latest free-cash-flow conversion was 403.83%, indicating strong conversion of reported profit into free cash flow",95.0
UNIONBANK,pro,CF_PRO_05,"Average free cash flow was positive at 5188.83, indicating positive cash generation across the available periods",78.0
UNIONBANK,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
UNITDSPR,con,CF_CON_01,"Accrual Risk was observed in 3 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",77.5
UNITDSPR,con,CF_CON_02,"Negative free cash flow occurred in 1 of 12 periods, indicating periods of cash-generation pressure",70.08
UNITDSPR,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 3 periods, indicating higher investment requirements",75.0
UNITDSPR,con,CF_CON_04,"Growth funded by debt was observed in 1 periods, indicating reliance on debt financing for growth",76.67
UNITDSPR,con,CF_CON_06,"Liquidating Assets patterns appeared in 3 periods, indicating that asset sales may have contributed to cash generation",77.0
UNITDSPR,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 7 of 12 periods, indicating strong cash support for reported earnings",89.58
UNITDSPR,pro,CF_PRO_02,"Free cash flow was positive in 11 of 12 periods, supporting internal cash generation",92.92
UNITDSPR,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 8 periods, suggesting relatively lower capital expenditure intensity",85.33
UNITDSPR,pro,CF_PRO_04,"Latest free-cash-flow conversion was 67.20%, indicating strong conversion of reported profit into free cash flow",81.72
UNITDSPR,pro,CF_PRO_05,"Average free cash flow was positive at 993.83, indicating positive cash generation across the available periods",78.0
VBL,con,CF_CON_01,"Accrual Risk was observed in 2 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",75.0
VBL,con,CF_CON_02,"Negative free cash flow occurred in 7 of 12 periods, indicating periods of cash-generation pressure",82.58
VBL,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 11 periods, indicating higher investment requirements",88.33
VBL,con,CF_CON_07,"Latest free cash flow was negative at -897.00, indicating current cash-generation pressure",88.0
VBL,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
VBL,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 10 of 12 periods, indicating strong cash support for reported earnings",95.0
VBL,pro,CF_PRO_02,"Free cash flow was positive in 5 of 12 periods, supporting internal cash generation",80.42
VBL,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
VEDL,con,CF_CON_01,"Accrual Risk was observed in 4 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",80.0
VEDL,con,CF_CON_02,"Negative free cash flow occurred in 1 of 12 periods, indicating periods of cash-generation pressure",70.08
VEDL,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 5 periods, indicating higher investment requirements",78.33
VEDL,con,CF_CON_06,"Liquidating Assets patterns appeared in 2 periods, indicating that asset sales may have contributed to cash generation",75.33
VEDL,con,CF_CON_08,"Latest period is classified as Capital Intensive, indicating relatively high capital expenditure requirements",85.0
VEDL,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 8 of 12 periods, indicating strong cash support for reported earnings",91.67
VEDL,pro,CF_PRO_02,"Free cash flow was positive in 11 of 12 periods, supporting internal cash generation",92.92
VEDL,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 2 periods, suggesting relatively lower capital expenditure intensity",75.33
VEDL,pro,CF_PRO_04,"Latest free-cash-flow conversion was 62.24%, indicating strong conversion of reported profit into free cash flow",81.22
VEDL,pro,CF_PRO_05,"Average free cash flow was positive at 18595.42, indicating positive cash generation across the available periods",78.0
VEDL,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
WIPRO,con,CF_CON_02,"Negative free cash flow occurred in 3 of 12 periods, indicating periods of cash-generation pressure",74.25
WIPRO,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 6 periods, indicating higher investment requirements",80.0
WIPRO,con,CF_CON_06,"Liquidating Assets patterns appeared in 5 periods, indicating that asset sales may have contributed to cash generation",80.33
WIPRO,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 8 of 12 periods, indicating strong cash support for reported earnings",91.67
WIPRO,pro,CF_PRO_02,"Free cash flow was positive in 9 of 12 periods, supporting internal cash generation",88.75
WIPRO,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 3 periods, suggesting relatively lower capital expenditure intensity",77.0
WIPRO,pro,CF_PRO_04,"Latest free-cash-flow conversion was 112.02%, indicating strong conversion of reported profit into free cash flow",86.2
WIPRO,pro,CF_PRO_05,"Average free cash flow was positive at 6294.00, indicating positive cash generation across the available periods",78.0
WIPRO,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
ZOMATO,con,CF_CON_02,"Negative free cash flow occurred in 4 of 5 periods, indicating periods of cash-generation pressure",88.0
ZOMATO,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 4 periods, indicating higher investment requirements",86.0
ZOMATO,con,CF_CON_04,"Growth funded by debt was observed in 2 periods, indicating reliance on debt financing for growth",83.0
ZOMATO,con,CF_CON_05,"Distress Signal patterns appeared in 1 periods, indicating potential cash-flow stress that should be monitored",83.0
ZOMATO,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 2 of 5 periods, indicating strong cash support for reported earnings",85.0
ZOMATO,pro,CF_PRO_02,"Free cash flow was positive in 1 of 5 periods, supporting internal cash generation",75.0
ZOMATO,pro,CF_PRO_03,"Asset-light cash-flow characteristics appeared in 1 periods, suggesting relatively lower capital expenditure intensity",76.0
ZOMATO,pro,CF_PRO_04,"Latest free-cash-flow conversion was 693.02%, indicating strong conversion of reported profit into free cash flow",95.0
ZOMATO,pro,CF_PRO_06,"Latest operating cash-flow quality is High Quality, providing strong cash-flow support for current earnings",90.0
ZYDUSLIFE,con,CF_CON_01,"Accrual Risk was observed in 1 of 12 periods, indicating that reported earnings were not always strongly supported by operating cash flow",72.5
ZYDUSLIFE,con,CF_CON_02,"Negative free cash flow occurred in 4 of 12 periods, indicating periods of cash-generation pressure",76.33
ZYDUSLIFE,con,CF_CON_03,"Capital-intensive cash-flow characteristics appeared in 6 periods, indicating higher investment requirements",80.0
ZYDUSLIFE,con,CF_CON_06,"Liquidating Assets patterns appeared in 1 periods, indicating that asset sales may have contributed to cash generation",73.67
ZYDUSLIFE,pro,CF_PRO_01,"Operating cash flow quality was High Quality in 4 of 12 periods, indicating strong cash support for reported earnings",83.33
ZYDUSLIFE,pro,CF_PRO_02,"Free cash flow was positive in 8 of 12 periods, supporting internal cash generation",86.67
ZYDUSLIFE,pro,CF_PRO_05,"Average free cash flow was positive at 756.42, indicating positive cash generation across the available periods",78.0
